graph_type,num_nodes,num_edges,nodes,edges,ratio_n_m,ratio_m_n,density,starting_node,target_node,path_length,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,astar_alg_avg_duration,astar_alg_median_duration,astar_alg_std_duration,astar_alg_avg_memory_used,astar_alg_median_memory_used,astar_alg_std_memory_used,dijkstra_alg_avg_duration,dijkstra_alg_median_duration,dijkstra_alg_std_duration,dijkstra_alg_avg_memory_used,dijkstra_alg_median_memory_used,dijkstra_alg_std_memory_used,bfs_alg_avg_duration,bfs_alg_median_duration,bfs_alg_std_duration,bfs_alg_avg_memory_used,bfs_alg_median_memory_used,bfs_alg_std_memory_used,dfs_alg_avg_duration,dfs_alg_median_duration,dfs_alg_std_duration,dfs_alg_avg_memory_used,dfs_alg_median_memory_used,dfs_alg_std_memory_used
generate_random_regular_graph,3041,6082,3041,6082,0.5,2.0,0.0013157894736842105,2254,1026,6,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,0.8392715000033301,0.8387044999981299,0.0015426280869579314,25763802.666666668,114083,36274192.73737699,6.196861433330923,6.2039772999996785,0.01699877680150034,25025203.666666668,380327,34872619.81878514,0.7040365666616708,0.7032340999867301,0.004299880040483388,24813601.333333332,85584,34970720.11081642,5.1480614999988275,5.140233199999784,0.013135247510396648,24901294.666666668,291531,34908460.08777502
generate_dense_random_graph,3042,378469,3042,378469,0.008037646412255694,124.41452991452991,0.08182474838180198,80,1698,1,188,298,248.82905982905982,249.0,239.0,259.0,0.0605757625166895,5.939084035870495,2.9184679666747493,2.9189823000051547,0.024138460540032998,72260946.33333333,1526899,100138296.29277186,7.5073142666660715,7.501022399999783,0.037225455999983455,32356924.0,1531063,43594933.35531344,0.2878606000012951,0.2879038999963086,0.0002898855775707063,31455138.0,177891,44232740.84222304,5.934173333337337,5.932985000006738,0.014413062580579119,31500872.0,315435,44200133.61202028
generate_random_regular_graph,3043,12172,3043,12172,0.25,4.0,0.0026298487836949377,253,89,3,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,4.1358673000019435,4.1383169000037014,0.00850544479925927,26652461.666666668,531691,37045213.41658046,6.252983066670519,6.232202300001518,0.030267846038628143,25195286.333333332,462695,35033246.13256082,0.3836070999968797,0.3833952999993926,0.0014144481097853757,24900011.333333332,93443,35081808.00035437,5.3604121000001514,5.358273499994539,0.011410353769990281,24988292.0,300147,35019132.328717865
generate_dense_random_graph,3044,692219,3044,692219,0.004397452251382872,227.4044021024967,0.14946066520045792,949,815,1,387,527,454.8088042049934,454.0,441.0,469.0,0.04409247585786456,6.338471607376061,2.507923266670938,2.5077550999994855,0.013876338180758145,132727168.33333333,1681987,185431111.48056468,8.527352433331544,8.51362899999367,0.039196319882003866,58350102.666666664,1689551,80235044.18191789,0.2464249666663818,0.24650919999112375,0.0003468962788267615,57397420.666666664,186179,80908947.82633258,6.002944200003792,6.000667900007102,0.02528995829425133,57460160.666666664,319531,80864117.84748137
generate_delaunay_graph,3045,9112,3045,9112,0.3341747146619842,2.9924466338259443,0.0019661278803061394,93,952,14,3,12,5.984893267651889,6.0,5.0,7.0,0.2277883429527153,2.45950129174661,2.812320199998794,2.8203960999962874,0.014593907573438992,26257638.333333332,107771,36981621.487920456,6.3765957666619215,6.372676599989063,0.014550342113315686,25048265.0,329311,35062748.069293864,1.9620483999945766,1.9653210999967996,0.005388649307643106,24896451.333333332,76147,35101233.63784713,3.349181066664945,3.3592232999944827,0.023945651021063163,24973838.666666668,266635,35046260.85053556
generate_dense_random_graph,3046,907778,3046,907778,0.0033554459350193548,298.02298095863426,0.19574580030123762,454,1021,1,518,672,596.0459619172685,596.0,581.0,610.0,0.036612372674462705,6.457171604306952,5.748711633331065,5.773445500002708,0.04144235631483447,167842003.0,1765107,234973107.23048928,9.249401133332867,9.239240899987635,0.05496457665652296,76267412.0,1764879,105366593.84568547,0.37297600000359427,0.373571299991454,0.002058409839932897,75263450.0,191987,106167115.0629173,5.891321466663309,5.8946237999916775,0.023679345569870794,75299010.66666667,278979,106156300.46859342
generate_dense_random_graph,3047,707460,3047,707460,0.004306957283804032,232.18247456514604,0.1524507383881458,2288,1632,2,399,545,464.3649491302921,464.0,452.0,477.0,0.0426048161180664,6.324667845781005,1.7367197666656768,1.738730700002634,0.02225328516626562,135210867.0,1662307,188971281.90868074,8.591176700002203,8.594632899999851,0.010678562160845482,59637176.0,1670647,81997722.48934938,2.6918689666684563,2.690623600006802,0.0064152341968250655,58701832.666666664,319163,82659275.42756838,4.982527999998031,4.99471359999734,0.018916974490412193,58701089.333333336,317371,82659496.51422597
generate_delaunay_graph,3048,9121,3048,9121,0.33417388444249535,2.9924540682414698,0.001964196959790922,2240,452,6,3,12,5.9849081364829395,6.0,5.0,7.0,0.22775610933577584,2.45889517568293,4.5690540333356084,4.5812432000093395,0.018520398280053838,26373745.666666668,280891,37005592.728905514,6.372560966667758,6.3855251999921165,0.023511880023591433,25115433.333333332,331535,35049804.34746527,2.0977313666662667,2.1051819999993313,0.012715807645223632,24945698.0,76859,35169956.87455844,3.718933833336147,3.7167923000088194,0.013346983501868248,24987342.333333332,120947,35166501.008016534
generate_delaunay_graph,3049,9124,3049,9124,0.33417360806663743,2.9924565431288945,0.0019635541621580675,78,708,18,3,12,5.984913086257789,6.0,5.0,7.0,0.22767836017695658,2.4578933324359027,7.668372866668506,7.666902500001015,0.011357595453098874,26458656.0,319795,36965937.38803956,6.382362533331616,6.388930799992522,0.014776852342035589,25129989.333333332,328975,35074055.28167661,5.924554466662812,5.9365286999964155,0.0348293943505909,25028107.333333332,249995,35146280.22559748,5.244497566663388,5.246535400001449,0.03467622943883975,25057223.0,273107,35154725.38019183
generate_random_graph,3050,439671,3050,439671,0.006937005169774672,144.1544262295082,0.09455849539488895,2100,2090,2,234,345,288.3088524590164,288.0,278.0,299.0,0.056412288498054006,6.042931472385218,1.3177164333319524,1.318018399993889,0.006980189030042004,77495385.0,1358411,107674156.18938072,7.666661299997941,7.655906599989976,0.015955725107020178,37509534.666666664,1600975,50789364.1181575,1.4413209333336756,1.4402489999920363,0.00565521343611984,36515858.0,179747,51387054.92122344,2.9018224333315934,2.9074655000003986,0.013175265040429353,36565314.666666664,179835,51456872.75917971
generate_2d_grid_graph,3051,5962,3051,5962,0.5117410265011741,1.9541134054408391,0.0012813858396333372,2364,2177,75,2,4,3.9082268108816782,4.0,4.0,4.0,0.0750241675115048,0.44789673381284256,5.847823433330632,5.850093899993226,0.014117039488252296,26870257.333333332,298992,37682421.490175866,6.174532100000458,6.191749900011928,0.02860847177101493,25150579.666666668,333735,35201027.62356729,4.108488699998513,4.1044439999968745,0.024956403122668225,25042736.666666668,261019,35151378.92935623,5.4448981666694936,5.423522900004173,0.03425200681643641,25119723.666666668,303155,35200750.55030292
generate_2d_grid_graph,3052,5967,3052,5967,0.5114798055974527,1.9551114023591087,0.0012816200605434997,443,1775,36,2,4,3.9102228047182175,4.0,4.0,4.0,0.07426965165203006,0.44117175670352593,2.3955634999971758,2.3927601000032155,0.01501145683182366,26847258.333333332,243419,37728250.21571665,6.193048200002522,6.185580799996387,0.017953997187881425,25117214.333333332,333607,35154051.317634515,1.8625614333335154,1.8654251999978442,0.010479046703441063,25012237.666666668,80483,35258848.210778125,4.9377900000060135,4.931141200009733,0.01660185143372078,25126430.333333332,287011,35221504.12381998
generate_delaunay_graph,3053,9136,3053,9136,0.3341725043782837,2.9924664264657714,0.0019609871733065345,3035,588,16,3,12,5.984932852931543,6.0,5.0,7.0,0.2275284275135059,2.4572439858118487,0.8627973666734761,0.8629791999992449,0.0004741466868097122,26370297.0,76627,37184870.37541697,6.415924766673318,6.433363100004499,0.03926496196294217,25193930.666666668,327103,35167129.3902614,1.160408966660422,1.1615957999892998,0.0033324410486464157,25023046.0,70611,35288094.618652515,5.064308899998044,5.066772799997125,0.0047190750029871805,25114038.333333332,265035,35246750.264607914
generate_dense_random_graph,3054,307842,3054,307842,0.009920673592297348,100.79960707269156,0.06603315235682382,1792,692,2,157,253,201.59921414538312,202.0,192.25,211.0,0.06736973058884783,5.791262609623486,0.21948246667064572,0.21941410000727046,0.00019332367111037207,62185598.666666664,757800,86872059.92225164,7.300296533333797,7.2988609000021825,0.006073501901505254,28334844.0,1503039,38050851.43853384,2.923474700000952,2.920889699991676,0.004777105047890128,27499530.666666668,175747,38641699.37787892,4.171717466660387,4.179539199991268,0.01390901176549181,27499698.666666668,176059,38641495.731125936
generate_2d_grid_graph,3055,5998,3055,5998,0.5093364454818273,1.9633387888707037,0.0012857490431373306,2891,2458,29,2,4,3.9266775777414074,4.0,4.0,4.0,0.06765020713329589,0.3828329947603636,3.125026166662186,3.1211772999959067,0.01234788192500269,26867751.333333332,113891,37835813.550679915,6.230863933335058,6.218111499998486,0.021773307686510434,25216041.0,333727,35293773.65500565,2.0007368333317572,2.006689000001643,0.009985336746062968,25067093.666666668,86483,35327941.02858141,5.626066466662451,5.621260699990671,0.007568597071025531,25179236.666666668,302035,35193267.521490835
generate_delaunay_graph,3056,9145,3056,9145,0.33417167851284857,2.992473821989529,0.0019590663319080386,1363,934,11,3,12,5.984947643979058,6.0,5.0,7.0,0.22769719035750666,2.45854557505824,2.68107210000259,2.6826640000072075,0.012115447917068076,26434807.666666668,101947,37240413.141743824,6.388128566672094,6.394016500009457,0.02003124269704398,25230179.666666668,332455,35315771.44491589,1.355168800005534,1.3541514000098687,0.007820414554496403,25121370.0,218763,35322472.24867519,3.2695026333337105,3.280712499996298,0.020123626037250823,25146882.666666668,257123,35304127.86668694
generate_random_regular_graph,3057,12228,3057,12228,0.25,4.0,0.002617801047120419,1098,2153,4,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,3.88043633333776,3.8879899000021396,0.01263474142636032,26885716.333333332,539627,37363991.938518256,6.260285266670205,6.259688400008599,0.01629424699017196,25443553.0,540087,35323788.98033158,4.94435756666159,4.950281999990693,0.015377242658841696,25215427.333333332,298411,35342850.09341109,3.6536288666635905,3.655776799991145,0.007936070103387828,25168908.333333332,155156,35375405.101656966
generate_random_regular_graph,3058,9174,3058,9174,0.3333333333333333,3.0,0.001962708537782139,1661,2146,5,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,4.827176866669713,4.824368100002175,0.021431324257273968,26607413.666666668,451811,37094535.5216873,6.2440528666726705,6.254421700010425,0.03155597081756618,25382118.333333332,451479,35257287.8618193,5.994695666668122,5.9934898000065004,0.011784112864074006,25242178.0,294459,35306652.10940687,3.6120199333381606,3.608054300013464,0.014314270632433554,25208144.0,299843,35330479.46937348
generate_dense_random_graph,3059,586974,3059,586974,0.005211474443501757,191.8842759071592,0.12549658332711525,1202,281,2,322,444,383.7685518143184,384.0,371.0,396.0,0.04681587955036451,6.182455495404367,9.441774166669347,9.455469200009247,0.027889660128439596,115675710.0,1653275,161252300.26602757,8.177332400004767,8.188030500008608,0.016695940143238535,49667936.0,1651751,67918999.8046726,5.598700066659755,5.604395199989085,0.010607691310900268,48723320.666666664,266219,68586788.80659391,4.127777733330731,4.133514600005583,0.020740645756049617,48734426.0,299003,68578601.48033382
generate_delaunay_graph,3060,9157,3060,9157,0.33417057988424154,2.992483660130719,0.001956511055986086,1143,553,9,3,12,5.984967320261438,6.0,5.0,7.0,0.22730689687956088,2.4568725710863957,0.25977316667073563,0.2589841000008164,0.002641843851763688,26477233.666666668,59275,37360641.09346624,6.42875753332919,6.440306599994074,0.019089435276650024,25294929.0,331767,35408155.12500102,0.15842796667129733,0.1580482999997912,0.0006627329739177606,25128618.0,57539,35455882.5725467,6.1960204666635645,6.212724099998013,0.02906390486081161,25233510.333333332,270275,35408168.2349989
generate_delaunay_graph,3061,9160,3061,9160,0.3341703056768559,2.992486115648481,0.0019558732782016214,2070,2557,17,3,12,5.984972231296962,6.0,5.0,7.0,0.2273899410361304,2.4573023794762756,4.696795999998964,4.704801400002907,0.01923903528127075,26536851.666666668,136947,37335227.67581939,6.4288162666731905,6.436925400004839,0.03164990699013837,25307219.666666668,327743,35431182.214759335,2.949305199998586,2.9507187999988673,0.011989615354760128,25163659.0,85251,35466247.34374533,0.185871433330855,0.18590069998754188,0.00044212759351613116,25148033.333333332,62435,35476546.11841824
generate_2d_grid_graph,3062,4591,3062,4591,0.6669570899586147,1.499346832135859,0.0009796451043030767,2645,1784,861,2,3,2.998693664271718,3.0,3.0,3.0,0.012045128784751462,0.014398446604510064,6.043955999998919,6.045617800002219,0.017897601140065472,26855412.666666668,332752,37613684.20037269,6.18147136666812,6.1650174999958836,0.02709047372906441,25339278.333333332,343119,35454616.48616956,5.18812756667224,5.192031400001724,0.010480299102768173,25280241.0,284323,35454518.6737928,3.4414669666681825,3.4481047000008402,0.01300027439870374,25223902.333333332,277563,35384403.95349041
generate_random_graph,3063,60974,3063,60974,0.050234526191491456,19.906627489389486,0.013002369359496726,1225,954,3,18,61,39.81325497877897,40.0,36.0,44.0,0.15728616970587941,4.681296865727127,0.7149907999992138,0.71528990000661,0.002964699949648408,31996822.333333332,623811,44368143.77693919,6.477138233332274,6.484754099990823,0.01451637632958556,26211314.666666668,1060551,35673503.19812448,5.991548566661852,5.95984199999657,0.049600932310027115,25700443.333333332,272795,36035744.1041392,0.6800513000004381,0.6792547999939416,0.00222985069949577,25664185.333333332,165195,36061051.89735127
generate_delaunay_graph,3064,9169,3064,9169,0.33416948413131203,2.992493472584856,0.001953962437208525,1066,2503,13,3,12,5.984986945169712,6.0,5.0,7.0,0.22723795571302138,2.456213808585567,4.019668499997351,4.032741900009569,0.019602590776068157,26634684.666666668,271483,37388266.00844181,6.443274200006272,6.451660500009893,0.023742289419678087,25361547.666666668,332871,35500602.873284064,2.164986300000843,2.1650968000030844,0.001541445078534279,25257714.0,227147,35503434.75189336,4.532231533337229,4.527574300009292,0.014460023575507146,25285048.0,268443,35483819.76648109
generate_delaunay_graph,3065,9172,3065,9172,0.33416921064108157,2.992495921696574,0.0019533263196452834,2427,1157,12,3,12,5.984991843393148,6.0,5.0,7.0,0.22752119294441803,2.4582623340981318,0.978801066671925,0.9792473999987124,0.007592142531533625,26564199.666666668,77211,37458394.36340646,6.449089666663592,6.46194850000029,0.019641531804497576,25380363.666666668,335543,35523592.4513413,0.2933163666651429,0.2935661999945296,0.0006740246039826356,25261411.333333332,207707,35536438.95576386,5.527953866670335,5.515591900009895,0.019673083417573324,25296140.0,257067,35510996.485641524
generate_random_regular_graph,3066,9198,3066,9198,0.3333333333333333,3.0,0.001957585644371941,1315,723,4,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,2.124187866662396,2.1256352999917,0.005654998425158832,26695204.666666668,402739,37288230.329791516,6.297438900005848,6.281996400008211,0.022195688673893058,25515193.0,454055,35442067.12058588,4.542440733333933,4.543731600002502,0.008262325570389752,25334618.0,292595,35518950.80947164,2.3432785000040894,2.343366300003254,0.0038541189803196238,25339077.333333332,299971,35515511.17537005
generate_delaunay_graph,3067,9178,3067,9178,0.3341686641969928,2.9925008151287904,0.0019520553262418723,2861,1211,14,3,12,5.985001630257581,6.0,5.0,7.0,0.22748665087582137,2.4583687217028207,0.7554897666705074,0.7573775000055321,0.004886737673991175,26596504.0,73139,37509708.15962626,6.507610633333873,6.504910799994832,0.02716835178366342,25412118.666666668,334127,35569777.76857653,0.44729530000283074,0.4487904999987222,0.004677592945908906,25246536.666666668,62595,35615494.48643228,5.147455500007102,5.138152200001059,0.02166915182993617,25344902.333333332,266963,35570644.42254582
generate_random_graph,3068,906798,3068,906798,0.003383333443611477,295.5664928292047,0.19273980621402328,2628,2527,2,522,660,591.1329856584094,591.0,577.0,605.0,0.03684034263278453,6.463048211437064,10.358826899993195,10.376941199996509,0.0378354178439876,158198410.33333334,1710011,221310483.08429065,9.364984166672608,9.35327020000841,0.01920319190037287,76162406.66666667,1728223,105269673.07296328,2.0711782666670238,2.068431599996984,0.014513290560401742,75189068.66666667,337155,105958091.6420106,0.23164926667232066,0.2318606000044383,0.0011109783205894286,75140573.33333333,192891,105992062.76535773
generate_random_regular_graph,3069,9207,3069,9207,0.3333333333333333,3.0,0.001955671447196871,2907,266,5,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,0.20192290000462285,0.20067269999708515,0.002121226786657358,26571867.666666668,78251,37467643.32002294,6.361445566663558,6.365827999994508,0.03029916129264235,25564761.0,444551,35619824.58639851,0.472443633339329,0.47365820000413805,0.0026023520059147752,25297382.0,89379,35649522.35036106,4.7507882999974145,4.757499600003939,0.01463006576340449,25407238.333333332,296947,35616136.52292719
generate_random_graph,3070,304746,3070,304746,0.010073963234956324,99.26579804560261,0.06468934378990068,2335,431,2,142,244,198.53159609120522,198.0,189.0,208.0,0.06867436082115748,5.793193503541697,5.746585999998691,5.731685299993842,0.032487469179748055,59378461.333333336,1505635,81948559.15691745,7.310751866670519,7.312620700002299,0.00859260324059905,28586694.666666668,1500927,38374654.654866286,3.176692733337404,3.1736736000020755,0.011387257648556349,27775834.0,294035,38948046.48994701,3.491283633338753,3.4869403000047896,0.006203808040788681,27781920.0,312443,38943448.782768644
generate_delaunay_graph,3071,9190,3071,9190,0.3341675734494015,2.9925105828720286,0.0019495182950306376,1080,1373,15,3,12,5.985021165744057,6.0,5.0,7.0,0.2273777103499527,2.457716171699097,6.084505633334629,6.08049540000502,0.024428276643806764,26820899.666666668,300947,37505001.18555484,6.445528333332429,6.452576800002134,0.01919257672258554,25492080.0,333335,35580839.65918446,4.939412900004148,4.955727000007755,0.027441209570959305,25385998.0,247619,35656033.95897129,2.516303500000504,2.5197228000033647,0.018529066526994223,25389846.666666668,252907,35653024.50942304
generate_2d_grid_graph,3072,6032,3072,6032,0.5092838196286472,1.9635416666666667,0.0012787637034624986,2206,2095,19,2,4,3.9270833333333335,4.0,4.0,4.0,0.06747001242428066,0.381309415966834,2.5932704333293564,2.5994039999932284,0.010579430144447864,27160226.0,255195,38154199.015060164,6.242051133333007,6.2571679999964545,0.022171932830885616,25445361.0,334527,35617153.11395253,1.3953978000063216,1.3987377000012202,0.005714647215367966,25337469.666666668,79123,35720719.04654064,5.686436166666681,5.687289399997098,0.008657744139824066,25453904.0,304259,35588880.292289525
generate_delaunay_graph,3073,9196,3073,9196,0.3341670291431057,2.99251545720794,0.0019482522507864193,1573,944,27,3,12,5.98503091441588,6.0,5.0,7.0,0.22754301906217433,2.4589438083463038,1.7265777333329122,1.728913700004341,0.0034154588783274057,26711922.666666668,92579,37645442.491724744,6.506972833327988,6.522582799996599,0.022333139981378664,25507179.666666668,331215,35708899.260501444,1.6253615666695016,1.6273507000005338,0.005920890959568576,25401782.0,221851,35714491.50775122,1.2159951000018434,1.2203851000085706,0.009812965451564034,25357214.666666668,81227,35745667.187994465
generate_random_regular_graph,3074,12296,3074,12296,0.25,4.0,0.0026033192320208264,467,2731,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,0.14899673333760197,0.14888690000225324,0.00041889914520709464,26886352.666666668,80155,37909693.9527084,6.340438866662832,6.344451799988747,0.016439262962675512,25729137.666666668,540839,35726602.614950456,0.7680391333318161,0.7677228999964427,0.0022210107152991704,25424180.666666668,119683,35785986.416657716,0.22903040001013628,0.22924860000784975,0.0005938990879951887,25397842.666666668,80379,35804323.109707445
generate_2d_grid_graph,3075,6034,3075,6034,0.5096121975472323,1.9622764227642275,0.0012766925327028157,2608,1114,26,2,4,3.924552845528455,4.0,4.0,4.0,0.0685407127498338,0.39065747925278294,2.524497200002467,2.5228951000026427,0.0041826055356208435,27207101.666666668,250475,38227477.62627147,6.262716099993365,6.263407899998128,0.016736348889565104,25543966.333333332,334759,35756171.89245524,1.7527222666637197,1.7524266999971587,0.0031802296152336177,25366486.0,83251,35756176.680751495,1.9830056666736102,1.9867743000068003,0.0059802754231754575,25428806.333333332,121259,35790299.29661844
